Mauvaise expérience lyoum fi smug's ennasr !! Men 10.45 wena ndour f nasr bech nal9a 9ahwa feha tawla fer8a .3ad mchit el smug's 11.30 w tellement fadit b9it nestana fil beb bech tefra8 tawla..ba3d rbo3 se3a fer8et tawla mchit b9it nestana f serveur yji . Je 11.50 5tart 2 brunch 9ali ok w ba3d...;"['a7sen wa7da stellina lac 1', '', 'Farroussa Bg', '', 'Bsara7a a3az petit dej f versail toooppp 😍😍', '', ""Désolé mais je vois pas que c'est wow. Je trouve rien de spécial en ce petit déj. On pourrait faire mieux chez soi 😍"", '', ""Smug's Lac 1. Tayara qualité et rapidité"", '', ""هاك امركية Smug's ?"", '', 'لازم تمشيو بكرى فى اي قهوة مهما كانت نهار الاحد كلهم يوليو كيف كيف امخر السرفور مسكين تلقاه وحدو يخدم فى كل شى متلوموش عليهم لومو على الى غوسو بالفلوس والبرسونال مفماش يحبوهم يخدمو حكى وحرايرى لازم نهار الاحد وقت تتعبا القهوى على الاقل يكثرو من البرسونال باش تولى الامور باهية اما هات شكون يسمع', '', ""Je confirme que le service d 500 est rapide w accueil chaleureux gauffre et pancake bnen et on n oublie pas l'I 9hawehom bnina ! Mais nhart li amalt prit déjà j ai pas trop aime jus (yessser hlow) w jben hasitou kdim chway !"", '', 'Pouruoi vous n ecrivez pas en vrais francais au lieu de ce charabia', '', 'Attafi Ichrak win bithabt fil manzeh 5 ?', '']"
Mauvaise expérience lyoum fi smug's ennasr !! Men 10.45 wena ndour f nasr bech nal9a 9ahwa feha tawla fer8a .3ad mchit el smug's 11.30 w tellement fadit b9it nestana fil beb bech tefra8 tawla..ba3d rbo3 se3a fer8et tawla mchit b9it nestana f serveur yji . Je 11.50 5tart 2 brunch 9ali ok w ba3d...;"['a7sen wa7da stellina lac 1', '', 'Farroussa Bg', '', 'Bsara7a a3az petit dej f versail toooppp 😍😍', '', ""Désolé mais je vois pas que c'est wow. Je trouve rien de spécial en ce petit déj. On pourrait faire mieux chez soi 😍"", '', ""Smug's Lac 1. Tayara qualité et rapidité"", '', ""هاك امركية Smug's ?"", '', 'لازم تمشيو بكرى فى اي قهوة مهما كانت نهار الاحد كلهم يوليو كيف كيف امخر السرفور مسكين تلقاه وحدو يخدم فى كل شى متلوموش عليهم لومو على الى غوسو بالفلوس والبرسونال مفماش يحبوهم يخدمو حكى وحرايرى لازم نهار الاحد وقت تتعبا القهوى على الاقل يكثرو من البرسونال باش تولى الامور باهية اما هات شكون يسمع', '', ""Je confirme que le service d 500 est rapide w accueil chaleureux gauffre et pancake bnen et on n oublie pas l'I 9hawehom bnina ! Mais nhart li amalt prit déjà j ai pas trop aime jus (yessser hlow) w jben hasitou kdim chway !"", '', 'Pouruoi vous n ecrivez pas en vrais francais au lieu de ce charabia', '', 'Attafi Ichrak win bithabt fil manzeh 5 ?', '']"
Bnj, qui connait le proprietaire de smug's marsa ?;"['Pk', '', 'C le même proprio du Lac', '', 'Loukil pk', '', 'Yeser ihabil le proprio w sympa l9itou mara fi lac w hkina ihabil yeser sympa', '', '..', '', ""A propos, je cherche une plaque 50cm*30cm dont il y'a des petites briques blanche (façade de smug's) la plaque se colle au mur. Je veux savoir le fournisseur. C'est très urgent"", '']"
Bnj, qui connait le proprietaire de smug's marsa ?;"['Pk', '', 'C le même proprio du Lac', '', 'Loukil pk', '', 'Yeser ihabil le proprio w sympa l9itou mara fi lac w hkina ihabil yeser sympa', '', '..', '', ""A propos, je cherche une plaque 50cm*30cm dont il y'a des petites briques blanche (façade de smug's) la plaque se colle au mur. Je veux savoir le fournisseur. C'est très urgent"", '']"
Bsr Aman smug's win Bithabt ???;"['Merciii', '', 'M9abla midway win pharmacie du lac eli fil balass lak7el w maktoub alih bel orangé', '', 'Ba7dha hôtel concorde', '', ""Tfout cosmito b chwaya tal9a midway a droite, smug's juste en face :-)"", '', 'Lac 1a côté mel midway', '']"
Bsr Aman smug's win Bithabt ???;"['Merciii', '', 'M9abla midway win pharmacie du lac eli fil balass lak7el w maktoub alih bel orangé', '', 'Ba7dha hôtel concorde', '', ""Tfout cosmito b chwaya tal9a midway a droite, smug's juste en face :-)"", '', 'Lac 1a côté mel midway', '']"
"Bonjour à tous,
Alors j'ai beau entendu parler sur ce fameux big smug's burger pizza jusqu'à l'avoir goûté hier. Un pur Délice !!
Prix : 22dt ( pour deux personnes )";"['Imen Mehrzi awel 7aja na3mlouhaaa !!!!', '', 'Basma Marrakchi Maha Layouni ch9awlkom feha', '', 'Anouchka Naji Ep Mhiri', '', 'Gharbi Amel', '', 'Lė t3ayef el kolha 3jina', '', ""mahich bnina 7atta tarif zeda , feha 3 couches de pain gras super gras mbasses barchaa bsal doré chweya viande haché w felfel 7ar mais 7aaaaaaaaaar ,le fromage qui déborde est mis juste sur les bords w mahouch bnin jemla zeda w zid nestanaw 45 minutes pour l'avoir j"", '', 'Houçem Nefla Ahaya eli 7kytlk 3leha', '', '', '', 'Bilel Trabelsi Essia Guezzi ,, m i i i a m', '']"
"Bonjour à tous,
Alors j'ai beau entendu parler sur ce fameux big smug's burger pizza jusqu'à l'avoir goûté hier. Un pur Délice !!
Prix : 22dt ( pour deux personnes )";"['Imen Mehrzi awel 7aja na3mlouhaaa !!!!', '', 'Basma Marrakchi Maha Layouni ch9awlkom feha', '', 'Anouchka Naji Ep Mhiri', '', 'Gharbi Amel', '', 'Lė t3ayef el kolha 3jina', '', ""mahich bnina 7atta tarif zeda , feha 3 couches de pain gras super gras mbasses barchaa bsal doré chweya viande haché w felfel 7ar mais 7aaaaaaaaaar ,le fromage qui déborde est mis juste sur les bords w mahouch bnin jemla zeda w zid nestanaw 45 minutes pour l'avoir j"", '', 'Houçem Nefla Ahaya eli 7kytlk 3leha', '', '', '', 'Bilel Trabelsi Essia Guezzi ,, m i i i a m', '']"
Cc les gourmands nouvelle carte chez smug' s la marsa très appétissante !!! Essayez le Generous;"['Manél Zayeni', '', 'Senda Reguei', '', 'Shérif Nasrawi', '', 'Ihssen Landari', '', 'Mouna Ktari Charfi', '', ""marsa khaw ? wala fi tt les smug's"", '', 'Smugs lac Ennaser et la Marsa', '', 'Sonia Ben Laabidi', '', 'Ines ElhajAhmed', '', 'Yosr Hassen Siwar Jomni', '']"
Cc les gourmands nouvelle carte chez smug' s la marsa très appétissante !!! Essayez le Generous;"['Manél Zayeni', '', 'Senda Reguei', '', 'Shérif Nasrawi', '', 'Ihssen Landari', '', 'Mouna Ktari Charfi', '', ""marsa khaw ? wala fi tt les smug's"", '', 'Smugs lac Ennaser et la Marsa', '', 'Sonia Ben Laabidi', '', 'Ines ElhajAhmed', '', 'Yosr Hassen Siwar Jomni', '']"
"Pour un ptit déj qui est le meilleur
Smug's ou côté jardin";"['Côté jardin', '', ""Smug's Formule Big smugs"", '', 'Côté jardin', '', ""Smug's"", '', 'Bellahi fama Salon de thé ta3mel Petit dej nés lkol tochker fih 7tha Carthage Land\nChnowa esmha??', '']"
"Pour un ptit déj qui est le meilleur
Smug's ou côté jardin";"['Côté jardin', '', ""Smug's Formule Big smugs"", '', 'Côté jardin', '', ""Smug's"", '', 'Bellahi fama Salon de thé ta3mel Petit dej nés lkol tochker fih 7tha Carthage Land\nChnowa esmha??', '']"
