On a mangé pour vous deux formules brunch chez smug's lac 1 (les prix une à 12.900 et l autre à 14.900);[]
On a mangé pour vous 2 tacos l'un poulet et l'autre viande c'était succulent avec des produits frais et quantité très généreuse à @smug's naser;[]
Salut les OMPViens et les OMPViennes, est-ce que vous savez s'il y a des cafés et/ou fast foods qui restent ouverts pendant la journée et où on peut étudier étudier tranquillement? (Pomme de pain, smugs, Kraft, ou autres) Merci d'avance;['Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks', 'Cosmitto lac 1 ou La marsa.', 'Toast Menzah5', 'Merci beaucoup', 'Avec plaisir ^^', 'baristas', 'Cooks']
Envie de bruncher, et de pancakes.. Direction Smugs Marsa.. Il fait une chaleur etouffante a l'interieur, le climatiseur souffle et souffre, et nous avec.. Un seul serveur, gentil, mais deborde. On nous apporte les menus. Et on attend.. On reclame a 3 reprises avant que l'on vienne prendre la...;"['Smugs marsa j y ai jamais été mais celui de nassr est bien.', ""Il y a une énorme différence entre celui du lac et celui de la marsa. Je suis allé à celui de la marsa et c'était merdique. Par contre celui du lac est nettement meilleur"", 'Iy Lac j m souviens c etait bien..', ""C'est bizarre ! J'y vais souvent et le service est d'habitude excellent !!"", ""C'est ou La Villa Carthage??"", ""C'est peut-être aussi la chaleur à l'intérieur qui démotive le personnel....."", 'Ya 15 jours, dans la meme enseigne pas de climatiseur.\nLe gérant faisait semblant de réparer la telecommande.\nخرجت البرّا ""ابرد""', ""smug's el lac kir et la meilleur"", ""Nourriture médiocre, les serveurs sont sympas mais service très très lent à Sousse ! Les plats servis me contiennent pas ce qui est décrit dans le menu ! J'y suis allée deux fois et je n'y retournerai plus c'est dommage car le concept est pas mal"", ""Il n'est bien qu'en hiver! ( Comme beaucoup d'ailleurs!!! )"", ""Le service chez smugs est tjs lent. Chose que je ne comprends pas car c'est partt comme ça : smugs lac,la marsa et même à sousse. Je n'y ai pas remis les pieds depuis un bon moment."", 'Essayer le brunch de Villa Carthage', ""C'est vraiment dommage j'y étais ya 3 semaines et le service était vraiment impeccable !"", 'Heureusement on a failli y aller !', ""Ça fait un moment que le smugs n'est plus un bon plan :( c dommage."", 'Smugs nasr est le meilleur! Je pence que c une question de gérance!!', 'Y a le brunch espagnol à villa Carthage, vas y', ""J'y étais y a pas trop longtemps et j'ai adoré le big brunch c'est vraiment top , on n'a pas eu de problème avec le service au contraire ! je le recommande vivement"", '😱😱😱😱 Ya hasra se3a ken tayara, khsara', 'Thanks for your feedback. A place to avoid. :)', ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!"", ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!"", ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!"", ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!"", ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!"", ""Dommage, c'était très bien avant :("", ""Yassine Smug's de la Marsa!""]"
😋;[]
"برشا ماكلة برشا بنة برشا جو ، كل شي طيارة بالرسمي حاجة واوو!! ❤❤
#Mugsburger #food #cousins #breakfast #fun ,
#Thanks #Mugsburger #foreverything 😍😍😍";[]
"J'ai mangé pour vous un délicie de #salade_chicken c'est à 9,900d benna ala benna avec un #fresh_sorbet menthe avec une boule de glace citron c'est à essayer et visité
#Smugs_la_marsa c'est une meilleure endroit même le service impeccable
J'ai trop aimé vraiment ❤❤
Elle mérite le déplacement";[]
"bnin bnin bniiiiiin ... Vous devez l'essayer <3
Chez BY TACOS <3";['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']
Bonsoir Alors ici vous pouvez faire votre listing des points de vente ouverts demain :);"[""Gaufr'eat"", 'https://www.facebook.com/Gaufreat/ menzeh 5 et cité olympique', '4.5 étoiles', '4.5 étoiles', ""Gaufr'eat"", 'Freddo lac 2', 'https://www.facebook.com/Restaurant-lArdoise-1663988607208660/', '4.5 étoiles', '4.5 étoiles', 'Freddo lac 2', ""Chili's"", 'La cuisine au 4ème', 'il y a un lablabi ouvert today?', 'Dar mima', 'Mezzanotte', '', 'La campagnola tunis nasr', 'Club nautique de sidi bou Saïd', 'https://www.facebook.com/crepecornertunisie/', '4 étoiles', '4 étoiles', 'Chez mamino\nhttps://www.facebook.com/Chez-Ma-mino-805133419535203/', '4.5 étoiles', '4.5 étoiles', 'Chez mamino\nhttps://www.facebook.com/Chez-Ma-mino-805133419535203/', ""Gaufr'eat"", 'Le Dictateur nchallah mouled Moubarek à tous.', 'Pasta cosi', 'https://m.facebook.com/story.php?story_fbid=1536372863143310&id=1204339213013345', ""À l'occasion du Mouled , nous vous proposons un menu spécial valable pour le 1er et le 2 décembre :\n- Tchich au poulpe\n- Assortiment de salades de la mer\n-...\nPlus"", 'https://m.facebook.com/story.php?story_fbid=1536372863143310&id=1204339213013345', ""À l'occasion du Mouled , nous vous proposons un menu spécial valable pour le 1er et le 2 décembre :\n- Tchich au poulpe\n- Assortiment de salades de la mer\n-...\nPlus"", 'https://goo.gl/maps/cwuGp9ovLHp\n\n� Crêperie / coffee shop �Ryadh El Andalous , Ariana �Tunisie Instagram : Overdozz.food.drinks � 58888344', 'https://www.facebook.com/senortacos.tunis/', '4.5 étoiles', '4.5 étoiles', 'https://www.facebook.com/pg/myplaceMenzah5/about/', '5 étoiles', '5 étoiles', 'Hangar la marsa', 'Antony La Marsa de 12h à 23h', 'Pasta cosi lac', 'club les jasmins a partir de 11h', '106 station', 'Goombas jardin de Carthage et menzah6\nMouledkom mabrouk', 'https://m.facebook.com/À-la-Sallala-1592020954159749/', '5 étoiles', '5 étoiles', ""https://www.facebook.com/lacaverneagouter/ @lacaverneagouter ouvert demain de 8h jusqu'à 21h"", '5 étoiles', '5 étoiles', 'https://www.facebook.com/LegendsMegrine/\nOuvert demain :)', '', '', 'Pizza The Hood 16h30=>23h', 'Ouverts <3\nhttps://www.facebook.com/versailles.cafe.ennasr/', '', '', ""Smug's"", 'Samo di pasta marsa plage', 'Traiteur Prêt à Savourer - Traiteur événementiel est ouvert\nhttps://www.facebook.com/Traiteur-Prêt-à-Savourer-Traiteur-événementiel-1794971500745603/', '4.5 étoiles', '4.5 étoiles', 'Brasserie le phenix ouvert demain', 'https://m.facebook.com/Crock.Piizza/\nOuvert demain et livraison disponible :))', '', '', 'Coste sidi bousaid', ""Tapas'Ta ma7loulin :)\nhttps://www.facebook.com/TapasTa-193292744490586/"", '5 étoiles', '5 étoiles', 'Keens Café Sidi Bou Said', 'https://www.facebook.com/Pizzeriadumonde/', '', '', 'https://www.facebook.com/dapietro13/', '', '', 'Café journal La Marsa', 'https://www.facebook.com/bessioudali/', '', '', 'Ristorante Nonna Carmela, ouvert demain.', 'Doodle - Burger Bar ouvert demain ! :)', 'Le depot-lafayette ouvert demain', 'Maison turki menzah 6', 'The View - Bistrot Marin ouvert demain', 'Mamma Time Menzah 9, Marsa, Géant ouverts demain', 'Ouvert demain', 'https://m.facebook.com/Ledepotlafayette/\n\nOuvert demain aussi ☺️', '5 étoiles', '5 étoiles', 'Océan club avec menu spécial mouled', ""#croust' est ouvert demain"", ""Smug's ouvert demain !"", 'La brioche ouverte demain 😉', 'Ablas sweet & wedding fermé demain', 'B lounge menzah 1 en face du baroque et rids lac 2 ouvert', 'Le Palais des lys est ouvert demain 😊', 'Pâtisserie Madame hachicha ouverte avec de très bonnes assida', 'Tamari Sushi ouvert demain.', 'Insomnia ouverte demain 😋', 'Le panier ouvert route de gammarth', 'Eric Kayser', 'le gourmet menzah 5 ouvert demain', 'Ardoise ouvert demain', 'Moustache Café\nAvenue de la Bourse, Tunis\n71 198 241\n\nhttps://goo.gl/maps/HE2vbD73xrJ2', 'Adon le gourmand ouvert demain', 'Baya patisserie ouverte demain', ""Le trait d'union menzah 6 ouvert demain et happy mouled :)"", 'Paul est ouvert demain vendredi 1er décembre.']"
On s'est regalé pour vous chez Pasta Cosi avec des plats délicieux mes amis ont pris le wiskypedia au saumon & crevettes super bon , des spagettis fruits de mer excellentes et moi des tagliatellis aux crevettes roquettes aubergines trop bonnes le tout prepare dans le parmigiano bowl..service parfait...;"['Se resto bahdha clinique l Bergé du lac des plats a couper le souffle super bon', 'Staff hyper gentil, mais il faut éviter les samedi les pâtes sont peu gourmande', 'Youssef Marrakchi', 'Adresse??', 'Hassine Sfar', 'Hend Ben Taleb', 'Les prix svp?', 'Saar Ah', '', '', 'je confirme top du top', 'Je confirme', 'Heikel Ben AmorLakhal Ahmed', 'Lilia Ettriki pour bientôt inchallah 😉', 'Nader Jeridi Youssef Marrakchi nemchiw ?', 'Je confirme 👌👌', 'Chiraz Ayachi', 'Abir Sghaier Ep Amraoui', 'I love it too 👌👏 well done pasta cozi team 👏', 'يدوخو les plats متاعهم بالحق اللي يمشي ميندمش', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)', 'Taissir Azzouz', 'Nesrine Guermazi Emna Guermazi lezemna nemchiwlou hetha ;)']"
